,number
167,0.6701275503458539
168,0.25024282959477717
169,0.2094496215909204
170,0.7097038310429066
171,0.8718508015550378
172,0.11830343243874342
173,0.2692159552721818
174,0.9551228118641593
175,0.09321895533893687
176,0.1019148965228146
177,0.08571969197049412
178,0.27737987496194727
179,0.17165519163055898
180,0.5275878183419549
181,0.03775462001519536
182,0.22642143272259774
183,0.7532750830509788
184,0.26167099645195835
185,0.46231094921916116
186,0.8215299137424932
187,0.01717280824966627
188,0.8751434927409778
189,0.008627447072975025
190,0.24504518104179185
191,0.1937236491501032
192,0.5491225258391381
193,0.1128382060344727
194,0.7563372534213939
195,0.16359861420181943
196,0.7583287842760998
197,0.8345675114239862
198,0.85832573595551
199,0.9872632312649551
200,0.3588716217011466
201,0.2910516330106455
202,0.7829772828720118
203,0.4859304747629132
204,0.4292203102494233
205,0.2534914022903807
206,0.6184228815864484
207,0.1734286417468225
208,0.5920932494188724
209,0.043072995687598814
210,0.9059018775278171
211,0.7553202345992402
212,0.06017148764578406
213,0.301708531646277
214,0.21552697298380108
215,0.6735633125420776
216,0.3133572067352226
217,0.8119292174808479
218,0.22716708876951097
219,0.9514246242701301
220,0.2628284901284619
221,0.8309371890478235
222,0.8630305954830558
223,0.6253670926448276
224,0.1444670405134436
225,0.0812244474237126
226,0.5543018398554378
227,0.08286244731784187
228,0.4220050430555895
229,0.48820135044572943
230,0.8337722170644992
231,0.17783513328163403
232,0.1677254549515026
233,0.6133632058716114
234,0.17838476933844005
235,0.37347532914113124
236,0.7789325389208158
237,0.23013747454936617
238,0.7512168407164326
239,0.6304328863493742
240,0.16124983545005656
241,0.11608760349986458
242,0.8411524437186422
243,0.8364551562235097
244,0.6915985224237094
245,0.1750822974593459
246,0.8130508409316628
247,0.8065028263020819
248,0.06671511130044416
249,0.6615111557459652
250,0.18668949786136968
251,0.7437006997594505
252,0.17531455723059086
253,0.9488507128965186
254,0.790578375201029
255,0.9093590256455628
256,0.6779680348922754
257,0.19678771756864977
258,0.4138891286048356
259,0.24301074356277363
260,0.3417635825295129
261,0.7501116957789374
262,0.8070248366988445
263,0.38792656006092985
264,0.04086720862917392
265,0.7603598807355737
266,0.4044248483650028
267,0.04127840832877361
268,0.6273789161850178
269,0.7607070467070844
270,0.9554743938379887
271,0.47232306413454384
272,0.3829730092867558
273,0.455058095368689
274,0.401840209497055
275,0.8456588697237507
276,0.8843267597971317
277,0.19589233593602284
278,0.02349890212663175
279,0.18423044507559794
280,0.18720733067320205
281,0.8635253303945291
282,0.9936778707595554
283,0.30925362485339636
284,0.635896617403418
285,0.44059691637315834
286,0.15980838474418713
287,0.8054212473039731
288,0.6764875280509783
289,0.4198004214530282
290,0.48613337795438405
291,0.7285866417158972
292,0.3449976685802413
293,0.42915710289776965
294,0.680864707824958
295,0.04926488861439415
296,0.6014666206058996
297,0.9352597222059288
298,0.45634918856610573
299,0.30710347280499883
300,0.10820689522091587
301,0.09039389975330436
302,0.8119712543184644
303,0.8525798861263288
304,0.5768490354818324
305,0.30674231319091827
306,0.11544306861820153
307,0.743813638525336
308,0.3186685925613011
309,0.22060171792584538
310,0.9678943851954844
311,0.6125962654059433
312,0.36368044940765076
313,0.21044279280786293
314,0.49048101449345793
315,0.530571472451641
316,0.05170685317792467
317,0.536775182807568
318,0.28050770701689276
319,0.8701433750482996
320,0.22465370254839045
321,0.019682513940011304
322,0.1498358458599437
323,0.31566012178678793
324,0.257001552745322
325,0.14391682939028083
326,0.9828516186092855
327,0.009825604676217292
328,0.5608979698766422
329,0.8383655311429083
330,0.5462620690036464
331,0.9367652662557633
332,0.7055141571010067
333,0.03221692310992752
334,0.7344511904477514
335,0.1187165712468865
336,0.42410684296001644
337,0.646396591441411
338,0.17213517922096033
339,0.36153520206198275
340,0.5406623834311052
341,0.8686288864874548
342,0.41285008920386823
343,0.9618940520748855
344,0.22142124894763127
345,0.2209662881958533
346,0.4550262837815334
347,0.15310740334652473
348,0.19680594456569434
349,0.46043821624573156
350,0.28153349365914127
351,0.16943970971030997
352,0.9104410841851391
353,0.9132152983023017
354,0.5203655829563532
355,0.36246653971673304
356,0.8387566416837948
357,0.7902280493015409
358,0.7192031956644204
359,0.34554658383730075
360,0.2679722162131397
361,0.28657594806231823
362,0.8951009952545772
363,0.16968883373560872
364,0.8838336607881574
365,0.8869182020615454
366,0.26166512482034754
367,0.8253584108896639
368,0.0900153317850666
369,0.8774925361824089
370,0.8886169339660253
371,0.8211343892416625
372,0.27846969171060465
373,0.7611152454551906
374,0.10789762106098211
375,0.4939479045035856
376,0.501143291540898
377,0.1261577031039336
378,0.3473378739366977
379,0.06432090980155158
380,0.4598449661820444
381,0.7868697069379587
382,0.5618156122696442
383,0.5335848489170966
384,0.4797240089547671
385,0.249942861912267
386,0.839417212855762
387,0.6057808117134067
388,0.6556281583712491
389,0.08857994036949923
390,0.11688696572743651
391,0.38944113173419115
392,0.5397551019596698
393,0.24794021739738725
394,0.7756815950918952
395,0.5355909573446137
396,0.9005275040395185
397,0.4474559505792649
398,0.4684815491886454
399,0.046370002004577526
400,0.6913557473753393
401,0.8953981764560238
402,0.28227395572266756
403,0.3246465199713269
404,0.15523876827402172
405,0.8290335881760177
406,0.17664605877303519
407,0.98255985610695
408,0.8803071647467356
409,0.07513019146279287
410,0.8998782306450969
411,0.40093948067970697
412,0.16251703652635963
413,0.822106883970622
414,0.5542998354546705
415,0.5383451362482672
416,0.8905555862733223
417,0.49398054777441436
418,0.39678435749509267
419,0.8866648048764646
420,0.922661345880561
421,0.6656197249772268
422,0.49428279915534423
423,0.29599890567277487
424,0.31705253495187735
425,0.02822702064302518
426,0.4983562977957283
427,0.6391013129250097
428,0.7063848453774453
429,0.13257493501347917
430,0.933183594981842
431,0.17909031922683427
432,0.8718770888044983
433,0.6659115383562374
434,0.8383109512016214
435,0.5488722384577416
436,0.740827654818725
437,0.6701058730457149
438,0.24245591595826532
439,0.233491124775692
440,0.20990999866152638
441,0.015189781290222637
442,0.41153071195592694
443,0.9437973015349489
444,0.2339222923843005
445,0.6198435081902666
446,0.9050454136831818
447,0.13100134655990958
448,0.5578480270209646
449,0.6165269348612354
450,0.6617837969537099
451,0.34264490386002766
452,0.720283622466163
453,0.05153195055790594
454,0.10747157790705508
455,0.8359671562576729
456,0.2993377843272176
457,0.5883256850922592
458,0.8547582046056443
459,0.718115243208077
460,0.964284103991893
461,0.2695484084424872
462,0.8018114641881819
463,0.6304094543144393
464,0.908640026562962
465,0.5012053410535829
466,0.49479642007862656
467,0.5232362247253185
468,0.4835531595009246
469,0.9083125551049337
470,0.2910560326807877
471,0.7622993002370886
472,0.9078323599905375
473,0.8386781106100076
474,0.46181488107999136
475,0.8728589841945665
476,0.754991808085145
477,0.23203626202522754
478,0.7876824134603638
479,0.8136025984670496
480,0.7099710605905867
481,0.8225085294326597
482,0.4516082265005886
483,0.35158322007574094
484,0.827331715649942
485,0.29232191285297315
486,0.7069193887341123
487,0.6364939398082923
488,0.3332069647457646
489,0.13977303137451835
490,0.36038991976762924
491,0.3562948661792269
492,0.06016112402506202
493,0.9522458757335941
494,0.405901676809298
495,0.7087525829213515
496,0.1190875414902669
497,0.8796293710720541
498,0.8402272430901359
499,0.9886994445604292
500,0.5233950987750143
501,0.7144635721926536
502,0.35885142636738776
503,0.6105883902828516
504,0.6344168605516697
505,0.507585192607922
506,0.8147276666120141
507,0.5580758421273955
508,0.24664334123535836
509,0.7284630398249402
510,0.0811845266947131
511,0.5578990411256632
512,0.5585758264562676
513,0.3665676854274025
514,0.0644588891620359
515,0.4418554333764583
516,0.9752790894064576
517,0.29572929691775385
518,0.10360625483926122
519,0.5810112805956391
520,0.6097902959514441
521,0.4598067707800446
522,0.406725308075257
523,0.004464873369149025
524,0.5909746706385803
525,0.35387659959512063
526,0.5149649225980013
527,0.48964864294314714
528,0.7962275486796058
529,0.15103787360239695
530,0.9030212713515797
531,0.697008546120065
532,0.6973582513826251
533,0.3842826760028609
534,0.044080672241199714
535,0.3330912858433419
536,0.6317439917328856
537,0.5753499130838614
538,0.8761219318742075
539,0.6397282344494041
540,0.5769458957723225
541,0.18719092549268734
542,0.46153535555951675
543,0.3722571117227472
544,0.6940909347463369
545,0.14132791653197085
546,0.577892529112168
547,0.4869863426721086
548,0.734133045991388
549,0.8306820032123927
550,0.7279728761070693
551,0.6795652011436731
552,0.060530115780537685
553,0.3401882039566859
554,0.22922056300263816
555,0.9477652444497984
556,0.03934725813045448
557,0.8475005763190127
558,0.5224074382505228
559,0.06389220753948355
560,0.9946618787330046
561,0.20988028438251471
562,0.6874258123533524
563,0.8718083029253351
564,0.6988370151918679
565,0.0985497662956959
566,0.5338899673306298
567,0.010498738098284499
568,0.8571778478775847
569,0.034329740242668105
570,0.9169321531859843
571,0.6885140791467349
572,0.8694856592160887
573,0.42073937807123984
574,0.47659925740108
575,0.18792247329030942
576,0.5023403391112
577,0.24518002462715216
578,0.12243716989420284
579,0.662247741352029
580,0.6631510517004392
581,0.6285480986974419
582,0.9904438857091856
583,0.18946410761352783
584,0.2646294234664748
585,0.5556323576350988
586,0.5452249156193797
587,0.4481904479890022
588,0.04231453065043156
589,0.4357583116111
590,0.40018109121781875
591,0.09618475548288641
592,0.46693241863998913
593,0.8348881129619563
594,0.5580197579925164
595,0.6723725420139983
596,0.4879401540295353
597,0.035082559323192375
598,0.7218156749479605
599,0.3581761012169904
600,0.7855559824592715
601,0.1815463284808907
602,0.20467728948598707
603,0.5999855027049201
604,0.3603385952022031
605,0.48615680119480176
606,0.8952301881098552
607,0.6743884748041538
608,0.8469145678825456
609,0.3228876635836837
610,0.35423727290249885
611,0.48386386457349806
612,0.5259868189851574
613,0.28028394421991576
614,0.2718835937166171
615,0.672526610857892
616,0.393867464819724
617,0.547240669754284
618,0.37561957311198024
619,0.6144080284262207
620,0.36839139838543333
621,0.43008916940893493
622,0.19863981984153312
623,0.8757100084215602
624,0.08295956124038939
625,0.24433245002911042
626,0.8047786002932839
627,0.481796765056854
628,0.5461228433962153
629,0.5861302832115614
630,0.9149627848106595
631,0.39572734865338066
632,0.9510977313402639
633,0.20904958183265043
634,0.5340193048279243
635,0.2326125125080759
636,0.1324557021453684
637,0.10860943466972373
638,0.16008207645294792
639,0.8998276031336829
640,0.6550332484407768
641,0.4498702683361556
642,0.5915508979974805
643,0.39512207381889897
644,0.049489036761017346
645,0.05015552104862597
646,0.12261358502345832
647,0.38332887025258244
648,0.3738822515997846
649,0.8446423545681888
650,0.9200579699286853
651,0.1665565294252126
652,0.36116865790363606
653,0.7084131804079653
654,0.6641151564662775
655,0.2334341504647952
656,0.0486126349434155
657,0.857043631532976
658,0.6458264214009158
659,0.051463724278672185
660,0.9226051622554559
661,0.7231084248218779
662,0.8442182673317926
663,0.840731901518985
664,0.4061705478051022
665,0.34610961307684085
666,0.2206466614841256
667,0.5060514764455439
668,0.4807422994418278
669,0.976382095137871
670,0.030973852613283448
671,0.6868630615406873
672,0.20034449535462717
673,0.9908968104156257
674,0.05574358146578795
675,0.3961516808512241
676,0.3573607339078062
677,0.889408819360166
678,0.5334860424556195
679,0.31807121902888125
680,0.7762895052691463
681,0.11640410089423991
682,0.23678202337336518
683,0.7890510432126223
684,0.7999885875799022
685,0.028677288821383318
686,0.2327910061368892
687,0.6454466832753168
688,0.7171607782536538
689,0.6787673151212408
690,0.9392541065999682
691,0.40703797066879643
692,0.133461814924148
693,0.9994461516240433
694,0.059611667744771446
695,0.34841156449733834
696,0.04588166059791032
697,0.9600062408791294
698,0.18811808911839223
699,0.7213107956357279
700,0.7542815611086017
701,0.7503676624055775
702,0.08096129895550552
703,0.4537263242370614
704,0.9917503802187771
705,0.5370060864661745
706,0.8743105164018828
707,0.28259059738112813
708,0.7591870965652335
709,0.05703253888216264
710,0.6037348570083495
711,0.020534887181578143
712,0.8780274654311991
713,0.8979985259209117
714,0.43138364496942183
715,0.8800049842092247
716,0.06931085382764235
717,0.3442088381357894
718,0.4598783641766566
719,0.668189696776195
720,0.1896840531013566
721,0.29516719877693764
722,0.8255070354114918
723,0.9157355140142067
724,0.1182556897922904
725,0.17133846849163104
726,0.18511478514666224
727,0.37675986257373884
728,0.6312099748777411
729,0.47453651455261947
730,0.8028054819352668
731,0.06851448559561668
732,0.7354237587838249
733,0.12367373653766156
734,0.5630497191380645
735,0.6435337001503268
736,0.8152747724177313
737,0.7768031205001675
738,0.93761847843661
739,0.5569974278925088
740,0.9781176253138785
741,0.35951225439642553
742,0.8439716916443227
743,0.7324270279091257
744,0.22671318044483213
745,0.6774959367618154
746,0.2176318373672439
747,0.002796874321236764
748,0.37485736888748744
749,0.3093511208554388
750,0.9956033875287945
751,0.03249134292951106
752,0.25471117006490496
753,0.1631378513553683
754,0.6635680339712309
755,0.15199613355096275
756,0.824786058687452
757,0.9290073419647711
758,0.11993562229806598
759,0.9165952083224654
760,0.2734248984437032
761,0.03378144178309994
762,0.4345308056305781
763,0.2855179694740997
764,0.3682927274307697
765,0.4209751498175883
766,0.6383141077571167
767,0.11667473344670509
768,0.18132338726024366
769,0.383205203992385
770,0.43590881236234313
771,0.7215723325041135
772,0.5484084801522708
773,0.6138512844407186
774,0.8824350165712697
775,0.10454432731145646
776,0.3739362553655342
777,0.1371955478520992
778,0.3979328449601953
779,0.6341375092546545
780,0.320855088922532
781,0.10258014314538522
782,0.5474979730962825
783,0.17940069409363113
784,0.28332125947626663
785,0.8284423983513401
786,0.8364592029461966
787,0.09275956907564853
788,0.11497126367699173
789,0.5090592333928653
790,0.6218951580070311
791,0.9470184898349067
792,0.30817601216851676
793,0.7441217025211093
794,0.8076792488575089
795,0.29969295629056625
796,0.5402552273655412
797,0.753333573841657
798,0.12108714320741598
799,0.2855597384178441
800,0.17711967417347474
801,0.2122832862205012
802,0.9749066313181897
803,0.7708286544885925
804,0.3871887263232445
805,0.6904237554242223
806,0.002266888500465969
807,0.9087706167746475
808,0.6370735228120331
809,0.08345270081774403
810,0.41835365857899454
811,0.7919916706518448
812,0.5355027297080495
813,0.6719677292890062
814,0.39179870747646806
815,0.3535073274919657
816,0.11671641034967539
817,0.3294916321907221
818,0.69327221270427
819,0.7598832255348933
820,0.2045137799966409
821,0.6333533745800123
822,0.7933852082251415
823,0.544441924916868
824,0.865120109771123
825,0.3038453933618849
826,0.8688718214801493
827,0.36104608730823096
828,0.8036436863285082
829,0.056939579315370525
830,0.1518272698429417
831,0.5704920602463552
832,0.08320074594252891
833,0.4481197708914383
834,0.9555132463277368
835,0.42162762999890846
836,0.17362173932571678
837,0.32679196376683883
838,0.6961954791785008
839,0.03646832141976386
840,0.515661479784112
841,0.02803450149092268
842,0.7575538138484681
843,0.8964490143037429
844,0.9256552539763401
845,0.01074841264473203
846,0.6233873430562508
847,0.7489583365399323
848,0.7592879878661775
849,0.0627972939134731
850,0.5980917850141787
851,0.5365882692318308
852,0.6372491853354803
853,0.44623627549593947
854,0.22972733279094282
855,0.15965387726817348
856,0.08894415693462454
857,0.15830367331658024
858,0.23711277639043038
859,0.11691680025333706
860,0.7921706302445858
861,0.9305239984594738
862,0.6733172998472287
863,0.8894885233325072
864,0.36380282026136834
865,0.3947258619948675
866,0.924379423423736
867,0.11663185502501827
868,0.30735656797096844
869,0.01732260245486128
870,0.4363102666096975
871,0.09373493448960946
872,0.8731153685556534
873,0.38045098507126396
874,0.2001084518756201
875,0.6513112180510627
876,0.8053859167155327
877,0.15371414474342693
878,0.4148526913501964
879,0.07213367310771257
880,0.41210314979524354
881,0.06319034954150693
882,0.6509980180753818
883,0.1828972839402555
884,0.4685213769609302
885,0.09445622250390584
886,0.8021181278943307
887,0.4151000456604602
888,0.346956732452657
889,0.34426960991048094
890,0.3649300194972266
891,0.06136986602893857
892,0.5255235281232616
893,0.0893433887915106
894,0.5085730681289743
895,0.04747158867500778
896,0.5484739396185594
897,0.6894327704364269
898,0.9449892192174192
899,0.3574999336980841
900,0.40340053182253754
901,0.8236100166184693
902,0.9771329033012202
903,0.5256869512142375
904,0.26253168983797015
905,0.07359766228582998
906,0.21833499285441527
907,0.2022873937858075
908,0.42997510808761674
909,0.09169343853308531
910,0.14701219145496824
911,0.02796172710753886
912,0.8795292475358012
913,0.7829137133334745
914,0.3384076879654634
915,0.7325396086095818
916,0.8364740653123052
917,0.7942180826929239
918,0.7686832536209315
919,0.37183268552576876
920,0.3143351451700953
921,0.31299534206886503
922,0.8170152514597608
923,0.5757578454832964
924,0.6677800082560293
925,0.08170416622106746
926,0.44768713506756685
927,0.9180116463845732
928,0.693767434253354
929,0.8008833786863596
930,0.631239349080804
931,0.22190006743235813
932,0.37123584401080967
933,0.22039128134229113
934,0.34743563015698
935,0.4082169342941906
936,0.8997839609579207
937,0.870397166777234
938,0.17315165656637665
939,0.06891485093307015
940,0.8795123292052627
941,0.14585100724330047
942,0.04720017692720613
943,0.523937681203652
944,0.2673252332424494
945,0.25054006945269114
946,0.1528030810748312
947,0.7465132306591955
948,0.8972329626820411
949,0.8321989036595234
950,0.3855322075176607
951,0.656966435222301
952,0.7130688891774751
953,0.027253833168372488
954,0.9987799384793302
955,0.8340763541676517
956,0.39026859924871227
957,0.10149764750983248
958,0.9969944125000197
959,0.7287708693203188
960,0.48711833838398966
961,0.7380308335549977
962,0.2795681016884919
963,0.12474150887725466
964,0.28009227268057035
965,0.9699081153013478
966,0.9052552164627059
967,0.9770183881046173
968,0.9344220445370384
969,0.6644536239937645
970,0.0695418955256516
971,0.6427169390548452
972,0.18676301065311784
973,0.03625267077396177
974,0.5309668810053457
975,0.7660433930404674
976,0.5883266649601943
977,0.870044332505709
978,0.5889475439623082
979,0.9772269333540774
980,0.07211541692084866
981,0.3930214688686038
982,0.8398549269723542
983,0.9123883921096257
984,0.26133867039123515
985,0.019978067265636446
986,0.07718964714348608
987,0.5738942143021345
988,0.39913523690405994
989,0.051699780443249854
990,0.7841099620285098
991,0.9343007097280684
992,0.24262338864575705
993,0.9011552966000304
994,0.13939714553931226
995,0.8793294566724889
996,0.8411950470574692
997,0.9203536185129974
998,0.8836387675692292
999,0.2286102891750369
1000,0.8650206570655167
1001,0.9852352088514701
1002,0.0935203124801699
1003,0.2443734636498084
1004,0.18660706181218678
1005,0.2756567847629836
1006,0.7001383281721905
1007,0.823202685077216
1008,0.38342283570582336
1009,0.1050256763523919
1010,0.725271026211204
1011,0.6958368567864347
1012,0.20451579429502642
1013,0.8946332302488684
1014,0.6964405702090993
1015,0.43411710416257865
1016,0.0717969685253661
1017,0.7195056504163636
1018,0.6102759940335862
1019,0.7953351931670939
1020,0.807327742406985
1021,0.6775985467170117
1022,0.5432993451751752
1023,0.7332014206997076
1024,0.17377365139803835
1025,0.7101270253118815
1026,0.24313266669611433
1027,0.6316594285733924
1028,0.8488349435579873
1029,0.02042718470741456
1030,0.3287487629077046
1031,0.8125362274614503
1032,0.23148409753036192
1033,0.7555843208538181
1034,0.8365407358284713
1035,0.39668343164511766
1036,0.24374801983043115
1037,0.431148676456256
1038,0.8140112752419923
1039,0.6577182521848398
1040,0.9570524521485857
1041,0.5987351583319866
1042,0.38665228555654085
1043,0.4453446763959178
1044,0.3655216886648506
1045,0.5360452720549903
1046,0.9080319127094985
1047,0.7827867713910325
1048,0.4924957168724913
1049,0.8318718972257548
1050,0.4174293784284726
1051,0.7476613472469404
1052,0.6286427645799644
1053,0.8278449612852549
1054,0.35542149321503946
1055,0.3576796618844099
1056,0.6050746272739213
1057,0.334389955801885
1058,0.6058218062853159
1059,0.07311390195448808
1060,0.1963228750869157
1061,0.8790854552374631
1062,0.6190131724647856
1063,0.2767721270238652
1064,0.25995464719703687
1065,0.4958794336300033
1066,0.34767719182237045
1067,0.5529670402974173
1068,0.8370848825955982
1069,0.09360751066339945
1070,0.630904185260541
1071,0.844585208416475
1072,0.5993995315312246
1073,0.07954459427443028
1074,0.28598248815026817
1075,0.7868118436502587
1076,0.05386649824229928
1077,0.9802665812816241
1078,0.19799154584697587
1079,0.6340109365411855
1080,0.34636989326373546
1081,0.9452492472180498
1082,0.8129564076380015
1083,0.3908820150913498
1084,0.28977362494315817
1085,0.11401537416553897
1086,0.5598808097778999
1087,0.8321957358165742
1088,0.2869087518410275
1089,0.9555204505331696
1090,0.21705041962947436
1091,0.7097062639086108
1092,0.04839761644990448
1093,0.4544128863768385
1094,0.37608382493431114
1095,0.3180702403942812
1096,0.1752423709256289
1097,0.3463504429235441
1098,0.3584283113714173
1099,0.1671618538524724
1100,0.7689242083796907
1101,0.7417770712839855
1102,0.7872408064483053
1103,0.5283807553753103
1104,0.3076472961878798
1105,0.08278544119259634
1106,0.6938282549112393
1107,0.8749500527426921
1108,0.7235134187842873
1109,0.7438187160513892
1110,0.6650994584061912
1111,0.7092840976820455
1112,0.4804166510919611
1113,0.2922492538382413
1114,0.16527144028607055
1115,0.12247556291564754
1116,0.9861056665597004
1117,0.4959109923481839
1118,0.6105182145753335
1119,0.7165108108490718
1120,0.8021889937786123
1121,0.5687767178208021
1122,0.9789466825651987
1123,0.33200020949640907
1124,0.35837615838936854
1125,0.4001286075272589
1126,0.10317135186767223
1127,0.7753168066243633
1128,0.6564642264341806
1129,0.17725591348394354
1130,0.9175816247865336
1131,0.6383773476262891
1132,0.036879760618192314
1133,0.8151627291819157
1134,0.8775247235938622
1135,0.7052781746737399
1136,0.8754399712646082
1137,0.7391348261190652
1138,0.21876389402435525
1139,0.9041401765835166
1140,0.9194402705490501
1141,0.05803715642635676
1142,0.12168979888694154
1143,0.880996146750791
1144,0.2258053916085252
1145,0.7358625480174299
1146,0.8099398413682324
1147,0.49175654526655566
1148,0.8409341894971345
1149,0.541795430058322
1150,0.3271117151573606
1151,0.5988857268890294
1152,0.24807115743590225
1153,0.23273102363788645
1154,0.5398191454918188
1155,0.6038697931859582
1156,0.6423258959863742
1157,0.0056984596424465295
1158,0.16409265927500272
1159,0.2465123077124265
1160,0.2546781182698312
1161,0.9371647419011304
1162,0.9024328366189098
1163,0.4564780044311675
1164,0.7153150897060239
1165,0.7146043404907813
1166,0.1891928845401063
1167,0.5785417825597149
1168,0.31938912651120066
1169,0.17317075984861552
1170,0.5901680793947447
1171,0.04260930961122378
1172,0.6950063850278287
1173,0.06308801209187465
1174,0.33294895767256183
1175,0.8240656266782528
1176,0.2754116201613208
1177,0.6102001816983257
1178,0.5108116662972778
1179,0.14612904851595976
1180,0.7513366244014895
1181,0.13403170131689146
1182,0.18809119543582453
1183,0.6232839429764039
1184,0.4451998095570414
1185,0.4919272950135005
1186,0.2729604407869952
1187,0.4682569622235653
1188,0.6478944480627782
1189,0.24232666289042526
1190,0.8488181635688365
1191,0.936725998948181
1192,0.4908889653463856
1193,0.06413212541303892
1194,0.41700805580287137
1195,0.9324704969997406
1196,0.20587065604933896
1197,0.6951717434101783
1198,0.1527454746416913
1199,0.7231806646363198
1200,0.277944077123804
1201,0.9823144477309298
1202,0.6853102052419034
1203,0.8921788721851088
1204,0.8293931688955254
1205,0.6582971046154589
1206,0.05368167945086344
1207,0.6246833227032322
1208,0.46336258620560156
1209,0.5205692008700196
1210,0.7194473193433882
1211,0.08643787105227096
1212,0.5525754007406376
1213,0.5420274082001871
1214,0.6770992172715078
1215,0.6527622567812108
1216,0.9826745473029449
1217,0.1616153661874139
1218,0.2057694935247928
1219,0.8392726850226133
1220,0.38570306352681893
1221,0.5662703017824816
1222,0.9176401169154415
1223,0.014007279931493977
1224,0.5018531902571542
1225,0.7134134869587297
1226,0.47768192684455923
1227,0.5113706957687201
1228,0.4436237129326065
1229,0.6934724889622513
1230,0.4435794941892698
1231,0.9250200138649373
1232,0.25275526526623504
1233,0.21720325899959836
1234,0.9696203452718476
1235,0.06712551216756868
1236,0.37262055166492103
1237,0.32598036113880946
1238,0.27576545719362966
1239,0.021655852389948604
1240,0.9616252770671763
1241,0.5362752602171205
1242,0.6232300407093347
1243,0.6408669868733132
1244,0.8176429613151337
1245,0.4531243545513727
1246,0.11869524754436944
1247,0.20160437523992691
1248,0.10505793657958085
1249,0.8327153838816476
1250,0.7246288642256297
1251,0.2351495739857229
1252,0.615510194946484
1253,0.7905441629205625
1254,0.16632267340127183
1255,0.764841459394074
1256,0.07870822771321162
